user_id,rank,recommended_skill,mastery_prob,explanation
79748,5,Range,0.7087657431528184,Student shows low estimated mastery (71%) on 'Range'. Recommend revisiting this skill before progressing. (Teacher review required.)
79749,1,Subtraction Whole Numbers,0.4701145455464233,Student shows low estimated mastery (47%) on 'Subtraction Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
79749,2,Pattern Finding ,0.6026263812315007,Student shows low estimated mastery (60%) on 'Pattern Finding '. Recommend revisiting this skill before progressing. (Teacher review required.)
79749,3,Prime Number,0.6335921884281871,Student shows low estimated mastery (63%) on 'Prime Number'. Recommend revisiting this skill before progressing. (Teacher review required.)
79749,4,Multiplication Fractions,0.6502009806749919,Student shows low estimated mastery (65%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
79749,5,Counting Methods,0.688946069221267,Student shows low estimated mastery (69%) on 'Counting Methods'. Recommend revisiting this skill before progressing. (Teacher review required.)
79750,1,Effect of Changing Dimensions of a Shape Prportionally,0.5056850179122873,Student shows low estimated mastery (51%) on 'Effect of Changing Dimensions of a Shape Prportionally'. Recommend revisiting this skill before progressing. (Teacher review required.)
79750,2,Pattern Finding ,0.6026263812315007,Student shows low estimated mastery (60%) on 'Pattern Finding '. Recommend revisiting this skill before progressing. (Teacher review required.)
79750,3,Prime Number,0.6335921884281871,Student shows low estimated mastery (63%) on 'Prime Number'. Recommend revisiting this skill before progressing. (Teacher review required.)
79750,4,Subtraction Whole Numbers,0.6368575121688529,Student shows low estimated mastery (64%) on 'Subtraction Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
79750,5,Addition and Subtraction Positive Decimals,0.649848501126394,Student shows low estimated mastery (65%) on 'Addition and Subtraction Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
79752,1,Addition and Subtraction Positive Decimals,0.5269349280214888,Student shows low estimated mastery (53%) on 'Addition and Subtraction Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
79752,2,Prime Number,0.6335921884281871,Student shows low estimated mastery (63%) on 'Prime Number'. Recommend revisiting this skill before progressing. (Teacher review required.)
79752,3,Counting Methods,0.688946069221267,Student shows low estimated mastery (69%) on 'Counting Methods'. Recommend revisiting this skill before progressing. (Teacher review required.)
79752,4,Addition and Subtraction Integers,0.7109476849569178,Student shows low estimated mastery (71%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
79752,5,Subtraction Whole Numbers,0.7616514436739914,Student shows low estimated mastery (76%) on 'Subtraction Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
79760,1,Absolute Value,0.2633747420051754,Student shows low estimated mastery (26%) on 'Absolute Value'. Recommend revisiting this skill before progressing. (Teacher review required.)
79760,2,Pattern Finding ,0.2851142558196594,Student shows low estimated mastery (29%) on 'Pattern Finding '. Recommend revisiting this skill before progressing. (Teacher review required.)
79760,3,Scientific Notation,0.3480951560003169,Student shows low estimated mastery (35%) on 'Scientific Notation'. Recommend revisiting this skill before progressing. (Teacher review required.)
79760,4,Counting Methods,0.688946069221267,Student shows low estimated mastery (69%) on 'Counting Methods'. Recommend revisiting this skill before progressing. (Teacher review required.)
79760,5,Mean,0.7025342298704527,Student shows low estimated mastery (70%) on 'Mean'. Recommend revisiting this skill before progressing. (Teacher review required.)
79761,1,Multiplication Fractions,0.6502009806749919,Student shows low estimated mastery (65%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
79761,2,Finding Percents,0.6639332111761408,Student shows low estimated mastery (66%) on 'Finding Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
79761,3,Unit Rate,0.6846954506534627,Student shows low estimated mastery (68%) on 'Unit Rate'. Recommend revisiting this skill before progressing. (Teacher review required.)
79761,4,Proportion,0.7152754911720822,Student shows low estimated mastery (72%) on 'Proportion'. Recommend revisiting this skill before progressing. (Teacher review required.)
79761,5,Addition Whole Numbers,0.7544204138484042,Student shows low estimated mastery (75%) on 'Addition Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
79762,1,Mean,0.5275240230485535,Student shows low estimated mastery (53%) on 'Mean'. Recommend revisiting this skill before progressing. (Teacher review required.)
79762,2,Calculations with Similar Figures,0.545883611951911,Student shows low estimated mastery (55%) on 'Calculations with Similar Figures'. Recommend revisiting this skill before progressing. (Teacher review required.)
79762,3,Unit Rate,0.5501622597212031,Student shows low estimated mastery (55%) on 'Unit Rate'. Recommend revisiting this skill before progressing. (Teacher review required.)
79762,4,Addition and Subtraction Integers,0.7109476849569178,Student shows low estimated mastery (71%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
79762,5,Addition Whole Numbers,0.7544204138484042,Student shows low estimated mastery (75%) on 'Addition Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
79763,1,Addition and Subtraction Positive Decimals,0.1943722378899655,Student shows low estimated mastery (19%) on 'Addition and Subtraction Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
79763,2,Finding Percents,0.4046676707020954,Student shows low estimated mastery (40%) on 'Finding Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
79763,3,Prime Number,0.6335921884281871,Student shows low estimated mastery (63%) on 'Prime Number'. Recommend revisiting this skill before progressing. (Teacher review required.)
79763,4,Counting Methods,0.688946069221267,Student shows low estimated mastery (69%) on 'Counting Methods'. Recommend revisiting this skill before progressing. (Teacher review required.)
79763,5,Addition and Subtraction Integers,0.7109476849569178,Student shows low estimated mastery (71%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
79764,1,Effect of Changing Dimensions of a Shape Prportionally,0.1613781686824092,Student shows low estimated mastery (16%) on 'Effect of Changing Dimensions of a Shape Prportionally'. Recommend revisiting this skill before progressing. (Teacher review required.)
79764,2,Unit Rate,0.5501622597212031,Student shows low estimated mastery (55%) on 'Unit Rate'. Recommend revisiting this skill before progressing. (Teacher review required.)
79764,3,Pattern Finding ,0.6026263812315007,Student shows low estimated mastery (60%) on 'Pattern Finding '. Recommend revisiting this skill before progressing. (Teacher review required.)
79764,4,Prime Number,0.6335921884281871,Student shows low estimated mastery (63%) on 'Prime Number'. Recommend revisiting this skill before progressing. (Teacher review required.)
79764,5,Addition and Subtraction Positive Decimals,0.649848501126394,Student shows low estimated mastery (65%) on 'Addition and Subtraction Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
79765,1,Mean,0.5275240230485535,Student shows low estimated mastery (53%) on 'Mean'. Recommend revisiting this skill before progressing. (Teacher review required.)
79765,2,Pattern Finding ,0.6026263812315007,Student shows low estimated mastery (60%) on 'Pattern Finding '. Recommend revisiting this skill before progressing. (Teacher review required.)
79765,3,Multiplication Fractions,0.6502009806749919,Student shows low estimated mastery (65%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
79765,4,Counting Methods,0.688946069221267,Student shows low estimated mastery (69%) on 'Counting Methods'. Recommend revisiting this skill before progressing. (Teacher review required.)
79765,5,Addition and Subtraction Integers,0.7109476849569178,Student shows low estimated mastery (71%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
79766,1,Prime Number,0.6335921884281871,Student shows low estimated mastery (63%) on 'Prime Number'. Recommend revisiting this skill before progressing. (Teacher review required.)
79766,2,Multiplication Fractions,0.6502009806749919,Student shows low estimated mastery (65%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
79766,3,Counting Methods,0.688946069221267,Student shows low estimated mastery (69%) on 'Counting Methods'. Recommend revisiting this skill before progressing. (Teacher review required.)
